Elevation
0.03739999999999999
0.008599999999999997
-0.018600000000000005
-0.10019999999999996
0.0
-0.06559999999999999
0.1055999999999997
-0.027000000000000024
-0.008200000000000096
-0.007600000000000051
-0.026799999999999935
-0.08300000000000002
-0.12440000000000007
-0.021599999999999953
0.0978
-0.012399999999999967
0.02560000000000001
-0.00800000000000023
-0.18220000000000003
-0.005199999999999982
-0.05280000000000007
-0.019400000000000306
-0.04760000000000009
-0.11720000000000019
0.01200000000000001
-0.10920000000000019
0.017799999999999983
0.02839999999999998
-0.07399999999999995
0.05300000000000016
-0.04420000000000002
-0.0012000000000000066
-0.0021999999999999797
0.11919999999999997
-0.18260000000000004
0.06899999999999995
0.03739999999999999
0.028800000000000048
-0.03319999999999995
0.11699999999999988
-0.04680000000000001
0.0040000000000000036
0.017199999999999993
-0.09740000000000004
-0.16679999999999995
0.024599999999999955
-0.03739999999999999
0.0018000000000000238
-0.10420000000000007
-0.09599999999999997
-0.0021999999999999797
0.034399999999999986
0.021200000000000108
-0.0041999999999999815
0.05080000000000001
0.03600000000000003
-0.09739999999999993
-0.057599999999999985
-0.2156
-0.01659999999999999
-0.04139999999999988
0.015199999999999991
-0.08639999999999992
-0.04679999999999995
-0.018199999999999883
-0.06779999999999997
0.06859999999999994
-0.06840000000000002
0.026800000000000046
0.09820000000000001
-0.025599999999999956
-0.0038000000000001366
-0.0935999999999999
-0.07220000000000004
-0.04560000000000031
0.05679999999999996
0.008000000000000007
0.0232
-0.014000000000000012
-0.16559999999999997
-0.0008000000000000229
0.03880000000000006
0.012199999999999989
-0.00019999999999992246
-0.014000000000000012
0.05019999999999997
-0.0716
-0.0464
0.04820000000000002
-0.08940000000000003
-0.012199999999999989
-0.016199999999999992
-0.02100000000000002
-0.17899999999999994
-0.06740000000000002
0.17620000000000002
-0.0044000000000000705
0.0703999999999998
-0.16679999999999995
-0.07280000000000009
0.01639999999999997
-0.08120000000000016
-0.0014000000000000123
0.003400000000000014
-0.09919999999999995
-0.04259999999999997
-0.020600000000000063
0.015000000000000124
-0.00040000000000001146
-0.018199999999999883
0.01739999999999997
0.0006000000000000449
-0.1724
-0.00880000000000003
0.0036000000000000476
-0.06499999999999995
-0.044399999999999995
0.038000000000000034
-0.02980000000000005
-0.09239999999999998
-0.00040000000000001146
0.013000000000000012
-0.13440000000000007
0.06720000000000004
-0.007199999999999984
-0.012399999999999994
0.014399999999999968
